order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,cost_quantity,discount,sales_price,profit
7353,2022-09-05,Second Class,Home Office,United States,Lakewood,Ohio,44107,East,Technology,Phones,TEC-PH-10003505,410,450,8,5,3280,180.0,3420.0,140.0
7354,2023-12-29,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,OFF-LA-10004484,20,20,5,3,100,3.0,97.0,-3.0
7355,2022-10-05,Standard Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10001593,30,30,5,3,150,4.5,145.5,-4.5
7356,2023-05-04,Second Class,Corporate,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,OFF-BI-10004139,100,120,8,4,800,38.4,921.6,121.60000000000002
7357,2022-01-23,Standard Class,Home Office,United States,Phoenix,Arizona,85023,West,Office Supplies,Art,OFF-AR-10001315,0,0,1,2,0,0.0,0.0,0.0
7358,2022-04-15,Standard Class,Home Office,United States,Phoenix,Arizona,85023,West,Furniture,Furnishings,FUR-FU-10001488,140,170,2,4,280,13.6,326.4,46.39999999999998
7359,2022-12-06,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,TEC-PH-10002170,210,250,6,3,1260,45.0,1455.0,195.0
7360,2023-09-19,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Tables,FUR-TA-10004575,460,520,3,3,1380,46.8,1513.2,133.20000000000005
7361,2022-10-19,First Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10000809,20,20,3,5,60,3.0,57.0,-3.0
7362,2023-04-07,First Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10000225,160,190,3,2,480,11.399999999999999,558.6,78.60000000000002
7363,2023-11-07,First Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Binders,OFF-BI-10003707,40,40,3,3,120,3.5999999999999996,116.4,-3.5999999999999943
7364,2022-04-14,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10004539,280,340,3,2,840,20.4,999.6,159.60000000000002
7365,2023-01-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Fasteners,OFF-FA-10004076,10,10,8,5,80,4.0,76.0,-4.0
7366,2022-11-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10003166,10,10,2,2,20,0.4,19.6,-0.3999999999999986
7367,2023-07-13,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10002301,30,30,2,4,60,2.4,57.6,-2.3999999999999986
7368,2022-08-16,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10002647,310,350,7,3,2170,73.5,2376.5,206.5
7369,2022-09-11,First Class,Corporate,United States,Miami,Florida,33180,South,Office Supplies,Binders,OFF-BI-10004654,20,20,3,4,60,2.4000000000000004,57.6,-2.3999999999999986
7370,2022-10-07,Second Class,Consumer,United States,Raleigh,North Carolina,27604,South,Office Supplies,Labels,OFF-LA-10001175,0,0,2,5,0,0.0,0.0,0.0
7371,2022-11-27,Standard Class,Corporate,United States,Garden City,Kansas,67846,Central,Technology,Phones,TEC-PH-10001336,240,260,2,3,480,15.6,504.4,24.399999999999977
7372,2023-11-21,Second Class,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Storage,OFF-ST-10000760,130,150,11,4,1430,66.0,1584.0,154.0
7373,2023-02-09,Second Class,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Storage,OFF-ST-10002301,50,60,3,4,150,7.199999999999999,172.8,22.80000000000001
7374,2023-05-23,Second Class,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Supplies,OFF-SU-10004884,90,110,7,5,630,38.5,731.5,101.5
7375,2022-04-14,Second Class,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Fasteners,OFF-FA-10003112,10,10,1,3,10,0.3,9.7,-0.3000000000000007
7376,2022-02-21,Standard Class,Corporate,United States,San Diego,California,92037,West,Office Supplies,Binders,OFF-BI-10000069,30,40,3,4,90,4.800000000000001,115.2,25.200000000000003
7377,2023-01-18,First Class,Corporate,United States,Bloomington,Illinois,61701,Central,Office Supplies,Art,OFF-AR-10001958,50,50,4,2,200,4.0,196.0,-4.0
7378,2023-02-22,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Storage,OFF-ST-10001321,70,90,6,3,420,16.200000000000003,523.8,103.79999999999995
7379,2023-01-04,Same Day,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Art,OFF-AR-10003504,10,10,3,3,30,0.8999999999999999,29.1,-0.8999999999999986
7380,2022-03-16,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Storage,OFF-ST-10000419,30,40,3,5,90,6.0,114.0,24.0
7381,2022-05-04,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Labels,OFF-LA-10004559,10,10,5,5,50,2.5,47.5,-2.5
7382,2022-03-05,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Technology,Phones,TEC-PH-10001644,130,150,5,3,650,22.5,727.5,77.5
7383,2022-02-08,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Supplies,OFF-SU-10004782,20,20,2,2,40,0.8,39.2,-0.7999999999999972
7384,2023-03-22,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Paper,OFF-PA-10002250,20,20,3,4,60,2.4000000000000004,57.6,-2.3999999999999986
7385,2023-10-17,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Appliances,OFF-AP-10001394,340,380,2,4,680,30.4,729.6,49.60000000000002
7386,2022-01-28,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Paper,OFF-PA-10001838,20,20,3,3,60,1.7999999999999998,58.2,-1.7999999999999972
7387,2022-03-29,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Storage,OFF-ST-10004340,300,370,6,2,1800,44.400000000000006,2175.6,375.5999999999999
7388,2022-11-26,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Furniture,Furnishings,FUR-FU-10003664,1190,1340,14,3,16660,562.8000000000001,18197.2,1537.2000000000007
7389,2023-08-09,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Technology,Phones,TEC-PH-10004897,30,30,3,3,90,2.7,87.3,-2.700000000000003
7390,2023-03-30,Standard Class,Consumer,United States,Chattanooga,Tennessee,37421,South,Furniture,Chairs,FUR-CH-10000454,350,390,2,2,700,15.6,764.4,64.39999999999998
7391,2022-06-20,Standard Class,Consumer,United States,Chattanooga,Tennessee,37421,South,Furniture,Furnishings,FUR-FU-10004017,90,100,5,2,450,10.0,490.0,40.0
7392,2022-03-30,Second Class,Consumer,United States,Fairfield,Ohio,45014,East,Office Supplies,Paper,OFF-PA-10000241,60,70,3,4,180,8.399999999999999,201.6,21.599999999999994
7393,2022-06-07,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10003016,20,20,5,4,100,4.0,96.0,-4.0
7394,2023-08-29,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,OFF-AR-10001615,60,60,3,3,180,5.4,174.6,-5.400000000000006
7395,2022-05-30,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10002713,30,30,5,5,150,7.5,142.5,-7.5
7396,2022-07-22,Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Tables,FUR-TA-10002958,280,310,2,4,560,24.8,595.2,35.200000000000045
7397,2023-08-18,Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Chairs,FUR-CH-10003746,740,870,3,3,2220,78.30000000000001,2531.7,311.6999999999998
7398,2022-04-25,Same Day,Corporate,United States,Fairfield,Ohio,45014,East,Office Supplies,Appliances,OFF-AP-10003217,720,800,6,4,4320,192.0,4608.0,288.0
7399,2023-12-18,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10001526,30,40,9,2,270,7.2,352.8,82.80000000000001
7400,2023-12-14,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Accessories,TEC-AC-10002857,20,20,4,4,80,3.2,76.8,-3.200000000000003
7401,2022-04-09,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Furnishings,FUR-FU-10003039,40,40,1,3,40,1.2,38.8,-1.2000000000000028
7402,2022-10-28,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10002615,30,30,7,3,210,6.3,203.7,-6.300000000000011
7403,2022-02-12,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Supplies,OFF-SU-10002573,60,70,4,3,240,8.4,271.6,31.600000000000023
7404,2022-10-27,Standard Class,Corporate,United States,Camarillo,California,93010,West,Furniture,Bookcases,FUR-BO-10004015,430,510,5,3,2150,76.5,2473.5,323.5
7405,2023-03-09,Standard Class,Corporate,United States,Camarillo,California,93010,West,Furniture,Furnishings,FUR-FU-10001979,100,120,3,2,300,7.199999999999999,352.8,52.80000000000001
7406,2022-05-04,Standard Class,Corporate,United States,Camarillo,California,93010,West,Furniture,Chairs,FUR-CH-10003833,90,100,2,5,180,10.0,190.0,10.0
7407,2023-07-20,Standard Class,Corporate,United States,Camarillo,California,93010,West,Furniture,Chairs,FUR-CH-10004495,680,720,3,2,2040,43.2,2116.8,76.80000000000018
7408,2023-12-14,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Labels,OFF-LA-10001613,10,10,5,4,50,2.0,48.0,-2.0
7409,2023-05-05,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Furniture,Furnishings,FUR-FU-10003247,140,170,8,3,1120,40.8,1319.2,199.20000000000005
7410,2023-08-27,Standard Class,Consumer,United States,Toledo,Ohio,43615,East,Furniture,Tables,FUR-TA-10004442,150,170,1,3,150,5.1,164.9,14.900000000000006
7411,2023-07-04,First Class,Consumer,United States,New York City,New York,10011,East,Technology,Accessories,TEC-AC-10001314,90,100,2,2,180,4.0,196.0,16.0
7412,2022-03-03,Standard Class,Home Office,United States,Tigard,Oregon,97224,West,Technology,Phones,TEC-PH-10001619,140,160,1,5,140,8.0,152.0,12.0
7413,2023-02-18,Standard Class,Home Office,United States,Tigard,Oregon,97224,West,Technology,Accessories,TEC-AC-10002323,30,40,2,2,60,1.6,78.4,18.400000000000006
7414,2023-07-29,Standard Class,Home Office,United States,Tigard,Oregon,97224,West,Furniture,Furnishings,FUR-FU-10000820,10,10,1,5,10,0.5,9.5,-0.5
7415,2022-12-14,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,FUR-CH-10004287,320,390,2,3,640,23.4,756.6,116.60000000000002
7416,2022-04-05,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,TEC-AC-10000474,330,380,5,5,1650,95.0,1805.0,155.0
7417,2022-08-22,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10001494,450,540,3,4,1350,64.80000000000001,1555.2,205.20000000000005
7418,2022-03-02,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,OFF-PA-10004996,40,40,5,2,200,4.0,196.0,-4.0
7419,2022-03-11,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10004318,50,50,1,5,50,2.5,47.5,-2.5
7420,2023-05-03,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,OFF-ST-10002574,520,550,5,5,2600,137.5,2612.5,12.5
7421,2023-07-05,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10002353,20,20,5,3,100,3.0,97.0,-3.0
7422,2022-06-26,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,OFF-ST-10003641,110,130,2,2,220,5.2,254.8,34.80000000000001
7423,2023-12-01,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Machines,TEC-MA-10001148,420,450,3,4,1260,54.0,1296.0,36.0
7424,2023-04-29,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Appliances,OFF-AP-10000026,190,200,4,3,760,24.0,776.0,16.0
7425,2023-08-13,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Furnishings,FUR-FU-10003878,40,40,3,4,120,4.800000000000001,115.2,-4.799999999999997
7426,2023-12-10,Second Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Chairs,FUR-CH-10001146,70,90,2,3,140,5.4,174.6,34.599999999999994
7427,2023-08-26,Second Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Furnishings,FUR-FU-10003919,30,30,2,3,60,1.8,58.2,-1.7999999999999972
7428,2023-11-15,Standard Class,Corporate,United States,Jackson,Mississippi,39212,South,Office Supplies,Binders,OFF-BI-10000605,10,10,3,4,30,1.2000000000000002,28.8,-1.1999999999999993
7429,2023-05-08,Standard Class,Corporate,United States,Jackson,Mississippi,39212,South,Office Supplies,Binders,OFF-BI-10000309,30,30,2,4,60,2.4,57.6,-2.3999999999999986
7430,2023-05-02,Standard Class,Corporate,United States,Jackson,Mississippi,39212,South,Office Supplies,Paper,OFF-PA-10003349,10,10,2,4,20,0.8,19.2,-0.8000000000000007
7431,2022-10-17,Standard Class,Corporate,United States,Jackson,Mississippi,39212,South,Office Supplies,Paper,OFF-PA-10003063,20,20,4,5,80,4.0,76.0,-4.0
7432,2022-12-07,Standard Class,Corporate,United States,Jackson,Mississippi,39212,South,Office Supplies,Appliances,OFF-AP-10003971,20,30,3,4,60,3.5999999999999996,86.4,26.400000000000006
7433,2022-10-06,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Fasteners,OFF-FA-10004838,0,0,3,3,0,0.0,0.0,0.0
7434,2022-05-19,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,OFF-BI-10001097,10,10,5,2,50,1.0,49.0,-1.0
7435,2023-08-23,Standard Class,Corporate,United States,Oxnard,California,93030,West,Office Supplies,Binders,OFF-BI-10000605,10,10,3,4,30,1.2000000000000002,28.8,-1.1999999999999993
7436,2022-05-28,Standard Class,Corporate,United States,Oxnard,California,93030,West,Office Supplies,Binders,OFF-BI-10003314,20,20,6,4,120,4.800000000000001,115.2,-4.799999999999997
7437,2022-04-18,Standard Class,Corporate,United States,Oxnard,California,93030,West,Office Supplies,Art,OFF-AR-10002067,90,100,5,2,450,10.0,490.0,40.0
7438,2023-08-13,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10001031,20,20,5,5,100,5.0,95.0,-5.0
7439,2022-06-20,Second Class,Corporate,United States,Covington,Washington,98042,West,Furniture,Furnishings,FUR-FU-10003832,50,50,5,2,250,5.0,245.0,-5.0
7440,2023-06-03,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10000138,20,20,5,3,100,3.0,97.0,-3.0
7441,2023-01-17,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Tables,FUR-TA-10004607,190,240,2,5,380,24.0,456.0,76.0
7442,2023-02-28,First Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Labels,OFF-LA-10003148,20,20,3,2,60,1.2000000000000002,58.8,-1.2000000000000028
7443,2023-10-10,First Class,Corporate,United States,Brownsville,Texas,78521,Central,Office Supplies,Paper,OFF-PA-10001804,10,10,2,3,20,0.6,19.4,-0.6000000000000014
7444,2023-08-15,First Class,Corporate,United States,Brownsville,Texas,78521,Central,Office Supplies,Storage,OFF-ST-10000036,220,240,3,3,660,21.6,698.4,38.39999999999998
7445,2023-12-25,Second Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10001166,10,10,1,5,10,0.5,9.5,-0.5
7446,2022-05-04,Second Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10001033,60,70,2,4,120,5.6,134.4,14.400000000000006
7447,2023-02-12,Second Class,Home Office,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10004597,20,20,1,2,20,0.4,19.6,-0.3999999999999986
7448,2023-04-24,Second Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10000418,350,420,5,5,1750,105.0,1995.0,245.0
7449,2022-01-22,First Class,Consumer,United States,Knoxville,Tennessee,37918,South,Furniture,Furnishings,FUR-FU-10004090,70,90,5,5,350,22.5,427.5,77.5
7450,2022-01-29,Second Class,Home Office,United States,Houston,Texas,77036,Central,Office Supplies,Art,OFF-AR-10000390,10,10,3,3,30,0.8999999999999999,29.1,-0.8999999999999986
7451,2022-07-14,Second Class,Home Office,United States,Houston,Texas,77036,Central,Furniture,Chairs,FUR-CH-10003774,260,320,5,4,1300,64.0,1536.0,236.0
7452,2023-08-19,Second Class,Home Office,United States,Houston,Texas,77036,Central,Office Supplies,Binders,OFF-BI-10002412,10,10,5,3,50,1.5,48.5,-1.5
7453,2022-12-15,Second Class,Home Office,United States,Houston,Texas,77036,Central,Technology,Phones,TEC-PH-10002415,1350,1420,6,5,8100,426.0,8094.0,-6.0
7454,2023-03-02,Standard Class,Consumer,United States,Bolingbrook,Illinois,60440,Central,Technology,Phones,TEC-PH-10003505,140,150,2,4,280,12.0,288.0,8.0
7455,2023-05-20,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Labels,OFF-LA-10003663,10,10,4,3,40,1.2,38.8,-1.2000000000000028
7456,2022-12-06,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10001780,850,1040,2,2,1700,41.6,2038.4,338.4000000000001
7457,2022-10-26,First Class,Consumer,United States,Waynesboro,Virginia,22980,South,Technology,Phones,TEC-PH-10002033,520,570,2,4,1040,45.6,1094.4,54.40000000000009
7458,2023-07-18,First Class,Consumer,United States,Waynesboro,Virginia,22980,South,Office Supplies,Binders,OFF-BI-10001036,10,10,1,5,10,0.5,9.5,-0.5
7459,2022-06-28,First Class,Consumer,United States,Waynesboro,Virginia,22980,South,Furniture,Furnishings,FUR-FU-10001468,1020,1200,7,3,7140,252.0,8148.0,1008.0
7460,2022-06-15,First Class,Consumer,United States,Waynesboro,Virginia,22980,South,Furniture,Bookcases,FUR-BO-10001519,470,520,9,3,4230,140.4,4539.6,309.60000000000036
7461,2022-10-20,Second Class,Consumer,United States,Los Angeles,California,90004,West,Technology,Copiers,TEC-CO-10001943,530,640,4,4,2120,102.4,2457.6,337.5999999999999
7462,2022-05-10,Second Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10003127,40,50,2,3,80,3.0,97.0,17.0
7463,2023-04-10,Second Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10002076,460,540,9,5,4140,243.0,4617.0,477.0
7464,2022-05-10,Standard Class,Consumer,United States,Visalia,California,93277,West,Office Supplies,Art,OFF-AR-10003338,10,10,2,5,20,1.0,19.0,-1.0
