sub_category,product_id,cost_price,list_price,quantity,discount_percent,cost_quantity,discount,sales_price,profit
Furnishings,FUR-FU-10002116,260,280,4,2,1040,22.4,1097.6,57.59999999999991
Labels,OFF-LA-10002195,30,30,9,3,270,8.1,261.9,-8.100000000000023
Fasteners,OFF-FA-10000735,10,10,4,5,40,2.0,38.0,-2.0
Phones,TEC-PH-10001299,230,240,2,2,460,9.6,470.4,10.399999999999977
Appliances,OFF-AP-10002892,20,20,1,3,20,0.6,19.4,-0.6000000000000014
Accessories,TEC-AC-10002718,90,100,7,3,630,21.0,679.0,49.0
Binders,OFF-BI-10003527,1640,2030,2,2,3280,81.2,3978.8,698.8000000000002
Art,OFF-AR-10002255,10,10,2,4,20,0.8,19.2,-0.8000000000000007
Copiers,TEC-CO-10002095,760,900,3,4,2280,108.0,2592.0,312.0
Art,OFF-AR-10004022,80,90,3,2,240,5.4,264.6,24.600000000000023
Accessories,TEC-AC-10002335,120,140,5,5,600,35.0,665.0,65.0
Appliances,OFF-AP-10001634,20,20,6,2,120,2.4000000000000004,117.6,-2.4000000000000057
Accessories,TEC-AC-10002370,0,0,2,3,0,0.0,0.0,0.0
Paper,OFF-PA-10000174,20,30,4,4,80,4.8,115.2,35.2
Appliances,OFF-AP-10000240,20,20,2,2,40,0.8,39.2,-0.7999999999999972
Tables,FUR-TA-10002855,280,310,3,4,840,37.2,892.8,52.799999999999955
Bookcases,FUR-BO-10000780,340,410,3,5,1020,61.5,1168.5,148.5
Paper,OFF-PA-10001846,10,10,2,3,20,0.6,19.4,-0.6000000000000014
Binders,OFF-BI-10002049,10,10,3,4,30,1.2000000000000002,28.8,-1.1999999999999993
Paper,OFF-PA-10002947,40,40,7,4,280,11.200000000000001,268.8,-11.199999999999989
Binders,OFF-BI-10003476,0,0,2,4,0,0.0,0.0,0.0
Binders,OFF-BI-10002609,10,10,3,2,30,0.6000000000000001,29.4,-0.6000000000000014
Phones,TEC-PH-10003215,170,180,6,3,1020,32.400000000000006,1047.6,27.59999999999991
Appliances,OFF-AP-10004785,80,90,8,4,640,28.8,691.2,51.200000000000045
Accessories,TEC-AC-10000865,140,180,3,3,420,16.200000000000003,523.8,103.79999999999995
Storage,OFF-ST-10000615,80,80,7,5,560,28.0,532.0,-28.0
Chairs,FUR-CH-10000749,1320,1630,9,5,11880,733.5,13936.5,2056.5
Furnishings,FUR-FU-10003553,110,140,2,4,220,11.2,268.8,48.80000000000001
Tables,FUR-TA-10003008,670,730,4,3,2680,87.6,2832.4,152.4000000000001
Paper,OFF-PA-10001846,10,10,2,3,20,0.6,19.4,-0.6000000000000014
Tables,FUR-TA-10000198,3530,4300,13,5,45890,2795.0,53105.0,7215.0
Art,OFF-AR-10000390,20,20,5,3,100,3.0,97.0,-3.0
Storage,OFF-ST-10000934,190,200,5,3,950,30.0,970.0,20.0
Chairs,FUR-CH-10002780,400,440,6,5,2400,132.0,2508.0,108.0
Chairs,FUR-CH-10004495,460,480,2,2,920,19.2,940.8,20.799999999999955
Accessories,TEC-AC-10002006,70,90,7,4,490,25.2,604.8,114.79999999999995
Storage,OFF-ST-10002485,40,40,2,2,80,1.6,78.4,-1.5999999999999943
Binders,OFF-BI-10000778,70,70,2,2,140,2.8,137.2,-2.8000000000000114
Storage,OFF-ST-10000877,210,220,4,4,840,35.2,844.8,4.7999999999999545
Phones,TEC-PH-10002103,240,280,3,3,720,25.200000000000003,814.8,94.79999999999995
Bookcases,FUR-BO-10002213,3000,3410,8,2,24000,545.6,26734.4,2734.4000000000015
Art,OFF-AR-10004269,30,40,9,5,270,18.0,342.0,72.0
Appliances,OFF-AP-10000055,50,60,2,5,100,6.0,114.0,14.0
Furnishings,FUR-FU-10002937,550,600,6,5,3300,180.0,3420.0,120.0
Accessories,TEC-AC-10001874,90,100,2,5,180,10.0,190.0,10.0
Binders,OFF-BI-10004506,0,0,2,5,0,0.0,0.0,0.0
Furnishings,FUR-FU-10001876,90,100,3,4,270,12.0,288.0,18.0
Binders,OFF-BI-10003355,0,0,1,5,0,0.0,0.0,0.0
Art,OFF-AR-10003876,10,10,4,4,40,1.6,38.4,-1.6000000000000014
Chairs,FUR-CH-10004983,470,580,4,2,1880,46.4,2273.6,393.5999999999999
Labels,OFF-LA-10001982,20,20,5,3,100,3.0,97.0,-3.0
Phones,TEC-PH-10001459,2720,3020,9,4,24480,1087.2,26092.8,1612.7999999999993
Accessories,TEC-AC-10002134,30,30,2,2,60,1.2,58.8,-1.2000000000000028
Phones,TEC-PH-10001760,430,480,3,5,1290,72.0,1368.0,78.0
Storage,OFF-ST-10001511,160,190,3,2,480,11.399999999999999,558.6,78.60000000000002
Paper,OFF-PA-10003953,10,10,2,2,20,0.4,19.6,-0.3999999999999986
Furnishings,FUR-FU-10003268,100,120,3,4,300,14.399999999999999,345.6,45.60000000000002
Furnishings,FUR-FU-10001847,10,10,3,3,30,0.8999999999999999,29.1,-0.8999999999999986
Binders,OFF-BI-10002764,20,20,7,3,140,4.2,135.8,-4.199999999999989
Envelopes,OFF-EN-10004386,60,70,3,4,180,8.399999999999999,201.6,21.599999999999994
Labels,OFF-LA-10001569,10,10,3,5,30,1.5,28.5,-1.5
Art,OFF-AR-10001446,50,60,7,2,350,8.4,411.6,61.60000000000002
Phones,TEC-PH-10003442,20,20,5,4,100,4.0,96.0,-4.0
Paper,OFF-PA-10000477,10,10,2,3,20,0.6,19.4,-0.6000000000000014
Phones,TEC-PH-10002645,1280,1500,5,4,6400,300.0,7200.0,800.0
Storage,OFF-ST-10003123,20,30,1,3,20,0.9,29.1,9.100000000000001
Furnishings,FUR-FU-10001617,30,40,4,2,120,3.2,156.8,36.80000000000001
Envelopes,OFF-EN-10003862,50,60,6,3,300,10.8,349.2,49.19999999999999
Art,OFF-AR-10001573,10,10,3,2,30,0.6000000000000001,29.4,-0.6000000000000014
Supplies,OFF-SU-10004290,10,10,1,4,10,0.4,9.6,-0.40000000000000036
Storage,OFF-ST-10000046,290,320,2,3,580,19.2,620.8,40.799999999999955
Phones,TEC-PH-10003505,620,670,9,5,5580,301.5,5728.5,148.5
Labels,OFF-LA-10004559,10,10,3,2,30,0.6000000000000001,29.4,-0.6000000000000014
Paper,OFF-PA-10003172,30,40,6,5,180,12.0,228.0,48.0
Furnishings,FUR-FU-10001473,190,200,8,4,1520,64.0,1536.0,16.0
Paper,OFF-PA-10000232,10,10,2,3,20,0.6,19.4,-0.6000000000000014
Accessories,TEC-AC-10000682,20,20,1,2,20,0.4,19.6,-0.3999999999999986
Art,OFF-AR-10003405,40,40,6,5,240,12.0,228.0,-12.0
Binders,OFF-BI-10000301,10,10,9,2,90,1.8,88.2,-1.7999999999999972
Paper,OFF-PA-10001534,20,30,5,4,100,6.0,144.0,44.0
Phones,TEC-PH-10003691,480,500,4,5,1920,100.0,1900.0,-20.0
Art,OFF-AR-10001545,10,10,4,5,40,2.0,38.0,-2.0
Bookcases,FUR-BO-10001811,500,610,3,2,1500,36.599999999999994,1793.4,293.4000000000001
Storage,OFF-ST-10001837,410,470,11,5,4510,258.5,4911.5,401.5
Paper,OFF-PA-10000551,30,30,6,3,180,5.4,174.6,-5.400000000000006
Supplies,OFF-SU-10001574,10,10,2,3,20,0.6,19.4,-0.6000000000000014
Appliances,OFF-AP-10002892,60,70,4,3,240,8.4,271.6,31.600000000000023
Labels,OFF-LA-10003930,450,490,5,2,2250,49.0,2401.0,151.0
Furnishings,FUR-FU-10001037,30,30,4,5,120,6.0,114.0,-6.0
Paper,OFF-PA-10004569,20,20,3,3,60,1.7999999999999998,58.2,-1.7999999999999972
Appliances,OFF-AP-10000027,50,50,4,3,200,6.0,194.0,-6.0
Phones,TEC-PH-10000675,160,200,3,2,480,12.0,588.0,108.0
Fasteners,OFF-FA-10003059,0,0,2,5,0,0.0,0.0,0.0
Paper,OFF-PA-10003256,10,10,1,3,10,0.3,9.7,-0.3000000000000007
Binders,OFF-BI-10003656,730,850,5,2,3650,85.0,4165.0,515.0
Binders,OFF-BI-10002897,10,10,3,2,30,0.6000000000000001,29.4,-0.6000000000000014
Binders,OFF-BI-10004826,30,40,3,5,90,6.0,114.0,24.0
Chairs,FUR-CH-10004626,210,240,3,3,630,21.6,698.4,68.39999999999998
Art,OFF-AR-10000390,10,10,3,2,30,0.6000000000000001,29.4,-0.6000000000000014
Furnishings,FUR-FU-10003731,20,20,2,5,40,2.0,38.0,-2.0
Storage,OFF-ST-10002743,310,340,3,3,930,30.599999999999998,989.4,59.39999999999998
Furnishings,FUR-FU-10001468,230,270,2,5,460,27.0,513.0,53.0
Binders,OFF-BI-10003684,10,10,2,4,20,0.8,19.2,-0.8000000000000007
Storage,OFF-ST-10003716,940,1080,6,3,5640,194.39999999999998,6285.6,645.6000000000004
Accessories,TEC-AC-10001101,50,50,5,2,250,5.0,245.0,-5.0
Accessories,TEC-AC-10004864,50,60,2,4,100,4.8,115.2,15.200000000000003
Binders,OFF-BI-10001543,50,60,2,5,100,6.0,114.0,14.0
Art,OFF-AR-10000914,30,40,4,2,120,3.2,156.8,36.80000000000001
Phones,TEC-PH-10002293,70,80,5,4,350,16.0,384.0,34.0
Accessories,TEC-AC-10000109,210,220,5,5,1050,55.0,1045.0,-5.0
Storage,OFF-ST-10002574,180,220,2,4,360,17.6,422.4,62.39999999999998
Furnishings,FUR-FU-10002445,20,20,2,2,40,0.8,39.2,-0.7999999999999972
Chairs,FUR-CH-10001802,280,330,3,2,840,19.799999999999997,970.2,130.20000000000005
Accessories,TEC-AC-10003628,70,90,3,2,210,5.4,264.6,54.60000000000002
Binders,OFF-BI-10003984,290,300,13,4,3770,156.0,3744.0,-26.0
Envelopes,OFF-EN-10004459,10,10,2,3,20,0.6,19.4,-0.6000000000000014
Accessories,TEC-AC-10001109,80,90,3,2,240,5.4,264.6,24.600000000000023
Appliances,OFF-AP-10001293,250,290,7,4,1750,81.2,1948.8,198.79999999999995
Phones,TEC-PH-10004977,790,980,5,2,3950,98.0,4802.0,852.0
Supplies,OFF-SU-10001935,0,0,2,4,0,0.0,0.0,0.0
Binders,OFF-BI-10001308,10,10,2,4,20,0.8,19.2,-0.8000000000000007
Storage,OFF-ST-10000046,750,810,5,3,3750,121.5,3928.5,178.5
Art,OFF-AR-10003504,30,30,8,4,240,9.6,230.4,-9.599999999999994
Chairs,FUR-CH-10001797,440,500,13,3,5720,195.0,6305.0,585.0
Paper,OFF-PA-10000246,20,20,2,5,40,2.0,38.0,-2.0
Binders,OFF-BI-10001359,740,900,1,3,740,27.0,873.0,133.0
Paper,OFF-PA-10001583,10,10,1,4,10,0.4,9.6,-0.40000000000000036
Phones,TEC-PH-10004667,250,270,2,4,500,21.6,518.4,18.399999999999977
Storage,OFF-ST-10002615,250,310,2,3,500,18.6,601.4,101.39999999999998
Binders,OFF-BI-10004236,60,70,6,2,360,8.399999999999999,411.6,51.60000000000002
Binders,OFF-BI-10001757,20,20,5,3,100,3.0,97.0,-3.0
Appliances,OFF-AP-10001154,120,140,3,3,360,12.600000000000001,407.4,47.39999999999998
Bookcases,FUR-BO-10004834,3650,4400,5,3,18250,660.0,21340.0,3090.0
Labels,OFF-LA-10001074,60,60,5,5,300,15.0,285.0,-15.0
Labels,OFF-LA-10001641,10,10,3,2,30,0.6000000000000001,29.4,-0.6000000000000014
Envelopes,OFF-EN-10002230,250,270,4,5,1000,54.0,1026.0,26.0
Tables,FUR-TA-10000617,320,360,2,4,640,28.8,691.2,51.200000000000045
Tables,FUR-TA-10001676,70,70,2,5,140,7.0,133.0,-7.0
Furnishings,FUR-FU-10000175,10,10,2,4,20,0.8,19.2,-0.8000000000000007
Chairs,FUR-CH-10003379,650,800,4,2,2600,64.0,3136.0,536.0
Accessories,TEC-AC-10002567,150,160,2,5,300,16.0,304.0,4.0
Art,OFF-AR-10003183,10,10,2,2,20,0.4,19.6,-0.3999999999999986
Art,OFF-AR-10001446,30,30,3,4,90,3.5999999999999996,86.4,-3.5999999999999943
Binders,OFF-BI-10000145,0,0,1,2,0,0.0,0.0,0.0
Labels,OFF-LA-10000476,10,10,2,3,20,0.6,19.4,-0.6000000000000014
Binders,OFF-BI-10001679,20,20,2,2,40,0.8,39.2,-0.7999999999999972
Storage,OFF-ST-10001128,290,330,3,4,870,39.599999999999994,950.4,80.39999999999998
Tables,FUR-TA-10002533,260,290,2,5,520,29.0,551.0,31.0
Phones,TEC-PH-10004006,170,210,5,5,850,52.5,997.5,147.5
Paper,OFF-PA-10002615,20,20,4,2,80,1.6,78.4,-1.5999999999999943
Chairs,FUR-CH-10001854,1220,1400,5,2,6100,140.0,6860.0,760.0
Art,OFF-AR-10000657,0,0,2,3,0,0.0,0.0,0.0
Accessories,TEC-AC-10000736,220,240,3,5,660,36.0,684.0,24.0
Appliances,OFF-AP-10001293,70,80,2,4,140,6.4,153.6,13.599999999999994
Supplies,OFF-SU-10000157,210,240,2,5,420,24.0,456.0,36.0
Phones,TEC-PH-10000215,110,140,5,4,550,28.0,672.0,122.0
Binders,OFF-BI-10001757,10,10,2,2,20,0.4,19.6,-0.3999999999999986
Paper,OFF-PA-10002137,10,10,1,3,10,0.3,9.7,-0.3000000000000007
Binders,OFF-BI-10000088,40,50,5,4,200,10.0,240.0,40.0
Paper,OFF-PA-10000380,40,50,6,3,240,9.0,291.0,51.0
Bookcases,FUR-BO-10001619,290,340,5,2,1450,34.0,1666.0,216.0
Paper,OFF-PA-10001609,10,10,4,3,40,1.2,38.8,-1.2000000000000028
Appliances,OFF-AP-10002765,40,40,2,3,80,2.4,77.6,-2.4000000000000057
Paper,OFF-PA-10000167,100,120,5,3,500,18.0,582.0,82.0
Phones,TEC-PH-10004434,130,140,1,2,130,2.8,137.2,7.199999999999989
Binders,OFF-BI-10004995,1790,2180,8,2,14320,348.8,17091.2,2771.2000000000007
Furnishings,FUR-FU-10004666,20,20,3,5,60,3.0,57.0,-3.0
Binders,OFF-BI-10001524,20,20,4,2,80,1.6,78.4,-1.5999999999999943
Accessories,TEC-AC-10002076,360,430,9,4,3240,154.79999999999998,3715.2,475.1999999999998
Binders,OFF-BI-10001679,10,10,5,3,50,1.5,48.5,-1.5
Appliances,OFF-AP-10003281,0,0,2,4,0,0.0,0.0,0.0
Phones,TEC-PH-10001944,380,440,3,3,1140,39.599999999999994,1280.4,140.4000000000001
Binders,OFF-BI-10004390,580,670,2,2,1160,26.8,1313.2,153.20000000000005
Paper,OFF-PA-10002120,220,270,5,5,1100,67.5,1282.5,182.5
Storage,OFF-ST-10004340,60,60,1,5,60,3.0,57.0,-3.0
Furnishings,FUR-FU-10001847,10,10,2,5,20,1.0,19.0,-1.0
Binders,OFF-BI-10000962,50,50,3,5,150,7.5,142.5,-7.5
Chairs,FUR-CH-10004754,130,150,5,4,650,30.0,720.0,70.0
Bookcases,FUR-BO-10001811,860,1020,5,3,4300,153.0,4947.0,647.0
Chairs,FUR-CH-10004063,480,600,3,2,1440,36.0,1764.0,324.0
Accessories,TEC-AC-10004901,30,40,1,4,30,1.6,38.4,8.399999999999999
Chairs,FUR-CH-10001714,170,210,2,3,340,12.6,407.4,67.39999999999998
Envelopes,OFF-EN-10003134,60,60,6,4,360,14.399999999999999,345.6,-14.399999999999977
Chairs,FUR-CH-10003396,100,110,2,5,200,11.0,209.0,9.0
Paper,OFF-PA-10001560,0,0,1,4,0,0.0,0.0,0.0
Binders,OFF-BI-10000977,20,20,3,4,60,2.4000000000000004,57.6,-2.3999999999999986
Binders,OFF-BI-10003429,0,0,3,4,0,0.0,0.0,0.0
Art,OFF-AR-10001374,10,10,2,3,20,0.6,19.4,-0.6000000000000014
Phones,TEC-PH-10004977,210,240,2,2,420,9.6,470.4,50.39999999999998
Phones,TEC-PH-10000912,30,30,4,2,120,2.4,117.6,-2.4000000000000057
Accessories,TEC-AC-10000487,10,10,2,4,20,0.8,19.2,-0.8000000000000007
Phones,TEC-PH-10002262,90,110,3,5,270,16.5,313.5,43.5
Supplies,OFF-SU-10000898,90,100,7,3,630,21.0,679.0,49.0
Binders,OFF-BI-10004182,0,0,2,3,0,0.0,0.0,0.0
Phones,TEC-PH-10002468,130,140,1,2,130,2.8,137.2,7.199999999999989
Furnishings,FUR-FU-10002364,10,10,1,4,10,0.4,9.6,-0.40000000000000036
Furnishings,FUR-FU-10002878,40,50,2,4,80,4.0,96.0,16.0
Binders,OFF-BI-10004817,30,30,8,4,240,9.6,230.4,-9.599999999999994
Chairs,FUR-CH-10001146,170,190,4,4,680,30.4,729.6,49.60000000000002
Binders,OFF-BI-10001116,0,0,2,2,0,0.0,0.0,0.0
Paper,OFF-PA-10000304,30,30,5,3,150,4.5,145.5,-4.5
Art,OFF-AR-10002240,110,120,4,2,440,9.6,470.4,30.399999999999977
Paper,OFF-PA-10001246,30,30,4,5,120,6.0,114.0,-6.0
Art,OFF-AR-10000658,30,30,3,4,90,3.5999999999999996,86.4,-3.5999999999999943
Paper,OFF-PA-10000100,170,200,5,3,850,30.0,970.0,120.0
Binders,OFF-BI-10004233,60,80,5,3,300,12.0,388.0,88.0
Paper,OFF-PA-10002581,160,170,7,4,1120,47.6,1142.4,22.40000000000009
Storage,OFF-ST-10000046,420,520,4,3,1680,62.4,2017.6,337.5999999999999
Furnishings,FUR-FU-10001185,150,170,7,2,1050,23.8,1166.2,116.20000000000005
Art,OFF-AR-10003856,0,0,2,2,0,0.0,0.0,0.0
Labels,OFF-LA-10001982,10,10,3,5,30,1.5,28.5,-1.5
Paper,OFF-PA-10001215,40,40,10,2,400,8.0,392.0,-8.0
Binders,OFF-BI-10002429,20,20,2,5,40,2.0,38.0,-2.0
Appliances,OFF-AP-10003287,140,150,3,2,420,9.0,441.0,21.0
Paper,OFF-PA-10000167,80,90,3,3,240,8.100000000000001,261.9,21.899999999999977
Binders,OFF-BI-10002309,20,20,4,3,80,2.4,77.6,-2.4000000000000057
Binders,OFF-BI-10003638,40,50,3,2,120,3.0,147.0,27.0
Chairs,FUR-CH-10003833,190,200,4,3,760,24.0,776.0,16.0
Storage,OFF-ST-10001511,110,130,2,3,220,7.8,252.2,32.19999999999999
Binders,OFF-BI-10004728,10,10,3,5,30,1.5,28.5,-1.5
Chairs,FUR-CH-10004218,200,240,3,4,600,28.799999999999997,691.2,91.20000000000005
Accessories,TEC-AC-10004171,260,320,4,4,1040,51.2,1228.8,188.79999999999995
Furnishings,FUR-FU-10001706,10,10,7,2,70,1.4000000000000001,68.6,-1.4000000000000057
Paper,OFF-PA-10001526,0,0,1,5,0,0.0,0.0,0.0
Accessories,TEC-AC-10002001,790,900,7,5,5530,315.0,5985.0,455.0
Furnishings,FUR-FU-10004963,10,10,4,3,40,1.2,38.8,-1.2000000000000028
Binders,OFF-BI-10001597,20,20,2,4,40,1.6,38.4,-1.6000000000000014
Paper,OFF-PA-10000141,10,10,5,2,50,1.0,49.0,-1.0
Labels,OFF-LA-10003923,30,30,2,3,60,1.8,58.2,-1.7999999999999972
Labels,OFF-LA-10001771,0,0,1,3,0,0.0,0.0,0.0
Copiers,TEC-CO-10001943,420,480,3,3,1260,43.2,1396.8,136.79999999999995
Phones,TEC-PH-10003356,30,40,8,2,240,6.4,313.6,73.60000000000002
Art,OFF-AR-10002255,10,10,2,5,20,1.0,19.0,-1.0
Chairs,FUR-CH-10000665,440,480,4,5,1760,96.0,1824.0,64.0
Labels,OFF-LA-10001771,20,20,4,5,80,4.0,76.0,-4.0
Furnishings,FUR-FU-10001475,50,60,7,4,350,16.8,403.2,53.19999999999999
Storage,OFF-ST-10000877,120,130,3,4,360,15.600000000000001,374.4,14.399999999999977
Appliances,OFF-AP-10001492,30,40,5,5,150,10.0,190.0,40.0
Furnishings,FUR-FU-10004188,460,510,5,3,2300,76.5,2473.5,173.5
Binders,OFF-BI-10004330,130,150,5,5,650,37.5,712.5,62.5
Art,OFF-AR-10002987,40,40,2,4,80,3.2,76.8,-3.200000000000003
Furnishings,FUR-FU-10000732,10,10,2,4,20,0.8,19.2,-0.8000000000000007
Binders,OFF-BI-10001670,80,90,3,3,240,8.100000000000001,261.9,21.899999999999977
Paper,OFF-PA-10000533,10,10,2,2,20,0.4,19.6,-0.3999999999999986
Furnishings,FUR-FU-10002253,180,210,5,5,900,52.5,997.5,97.5
Furnishings,FUR-FU-10002396,40,50,4,5,160,10.0,190.0,30.0
Paper,OFF-PA-10004438,20,20,2,4,40,1.6,38.4,-1.6000000000000014
Paper,OFF-PA-10000587,30,40,6,4,180,9.600000000000001,230.4,50.400000000000006
Tables,FUR-TA-10001889,2880,3390,8,4,23040,1084.8,26035.2,2995.2000000000007
Storage,OFF-ST-10001590,60,70,5,5,300,17.5,332.5,32.5
Fasteners,OFF-FA-10003472,0,0,2,2,0,0.0,0.0,0.0
Phones,TEC-PH-10000169,70,70,4,3,280,8.4,271.6,-8.399999999999977
Storage,OFF-ST-10002562,20,20,2,3,40,1.2,38.8,-1.2000000000000028
Accessories,TEC-AC-10001445,10,10,4,4,40,1.6,38.4,-1.6000000000000014
Paper,OFF-PA-10004156,10,10,1,3,10,0.3,9.7,-0.3000000000000007
Accessories,TEC-AC-10004469,150,160,4,2,600,12.8,627.2,27.200000000000045
Furnishings,FUR-FU-10001037,20,20,2,5,40,2.0,38.0,-2.0
Storage,OFF-ST-10002615,980,1090,7,2,6860,152.6,7477.4,617.3999999999996
Appliances,OFF-AP-10000595,10,10,3,3,30,0.8999999999999999,29.1,-0.8999999999999986
Furnishings,FUR-FU-10002253,60,70,2,4,120,5.6,134.4,14.400000000000006
Binders,OFF-BI-10000494,0,0,2,5,0,0.0,0.0,0.0
Binders,OFF-BI-10001658,20,20,3,2,60,1.2000000000000002,58.8,-1.2000000000000028
Storage,OFF-ST-10003208,230,290,2,4,460,23.2,556.8,96.79999999999995
Art,OFF-AR-10004790,20,20,2,4,40,1.6,38.4,-1.6000000000000014
Paper,OFF-PA-10004609,10,10,1,5,10,0.5,9.5,-0.5
Envelopes,OFF-EN-10003055,50,60,2,3,100,3.6,116.4,16.400000000000006
Supplies,OFF-SU-10003936,10,10,2,2,20,0.4,19.6,-0.3999999999999986
Storage,OFF-ST-10000078,770,850,4,2,3080,68.0,3332.0,252.0
Binders,OFF-BI-10000174,10,10,5,2,50,1.0,49.0,-1.0
Phones,TEC-PH-10004080,100,120,3,2,300,7.199999999999999,352.8,52.80000000000001
Chairs,FUR-CH-10002961,530,570,7,5,3710,199.5,3790.5,80.5
Paper,OFF-PA-10000474,70,90,3,3,210,8.100000000000001,261.9,51.89999999999998
Binders,OFF-BI-10000138,10,10,3,5,30,1.5,28.5,-1.5
Accessories,TEC-AC-10000023,250,270,13,5,3250,175.5,3334.5,84.5
Envelopes,OFF-EN-10001415,10,10,2,2,20,0.4,19.6,-0.3999999999999986
Accessories,TEC-AC-10001284,50,60,3,5,150,9.0,171.0,21.0
Accessories,TEC-AC-10000736,140,160,2,3,280,9.6,310.4,30.399999999999977
Fasteners,OFF-FA-10003467,10,10,3,4,30,1.2000000000000002,28.8,-1.1999999999999993
Paper,OFF-PA-10000477,10,10,2,5,20,1.0,19.0,-1.0
Accessories,TEC-AC-10000736,60,80,1,2,60,1.6,78.4,18.400000000000006
Art,OFF-AR-10002467,10,10,3,3,30,0.8999999999999999,29.1,-0.8999999999999986
Paper,OFF-PA-10004996,20,20,2,2,40,0.8,39.2,-0.7999999999999972
Accessories,TEC-AC-10003116,110,120,7,3,770,25.2,814.8,44.799999999999955
Phones,TEC-PH-10002262,260,300,5,3,1300,45.0,1455.0,155.0
Chairs,FUR-CH-10004626,340,400,4,4,1360,64.0,1536.0,176.0
Furnishings,FUR-FU-10001756,80,100,5,2,400,10.0,490.0,90.0
Accessories,TEC-AC-10004859,140,150,11,3,1540,49.5,1600.5,60.5
Paper,OFF-PA-10001725,50,60,2,5,100,6.0,114.0,14.0
Furnishings,FUR-FU-10004306,390,470,3,4,1170,56.400000000000006,1353.6,183.5999999999999
Furnishings,FUR-FU-10004845,70,80,2,5,140,8.0,152.0,12.0
Tables,FUR-TA-10000198,290,330,1,2,290,6.6,323.4,33.39999999999998
Storage,OFF-ST-10000036,210,240,3,5,630,36.0,684.0,54.0
Furnishings,FUR-FU-10001037,20,20,3,4,60,2.4000000000000004,57.6,-2.3999999999999986
Paper,OFF-PA-10001950,10,10,1,2,10,0.2,9.8,-0.1999999999999993
Furnishings,FUR-FU-10004587,30,30,3,2,90,1.7999999999999998,88.2,-1.7999999999999972
Accessories,TEC-AC-10002567,110,130,2,2,220,5.2,254.8,34.80000000000001
Furnishings,FUR-FU-10004973,110,130,7,5,770,45.5,864.5,94.5
Binders,OFF-BI-10001628,30,30,3,5,90,4.5,85.5,-4.5
Chairs,FUR-CH-10000155,680,720,3,4,2040,86.4,2073.6,33.59999999999991
Furnishings,FUR-FU-10002379,180,210,5,3,900,31.5,1018.5,118.5
Furnishings,FUR-FU-10004018,30,40,3,4,90,4.800000000000001,115.2,25.200000000000003
Paper,OFF-PA-10000994,180,210,2,4,360,16.8,403.2,43.19999999999999
Binders,OFF-BI-10002852,100,120,7,4,700,33.6,806.4,106.39999999999998
Chairs,FUR-CH-10001714,330,360,3,3,990,32.400000000000006,1047.6,57.59999999999991
Labels,OFF-LA-10000414,20,30,3,4,60,3.5999999999999996,86.4,26.400000000000006
Paper,OFF-PA-10003848,10,10,2,2,20,0.4,19.6,-0.3999999999999986
Paper,OFF-PA-10000176,70,90,5,2,350,9.0,441.0,91.0
Storage,OFF-ST-10001590,10,10,1,2,10,0.2,9.8,-0.1999999999999993
Furnishings,FUR-FU-10000010,10,10,3,3,30,0.8999999999999999,29.1,-0.8999999999999986
Envelopes,OFF-EN-10003055,30,40,1,2,30,0.8,39.2,9.200000000000003
Chairs,FUR-CH-10000863,460,530,5,2,2300,53.0,2597.0,297.0
Binders,OFF-BI-10004233,20,20,7,2,140,2.8000000000000003,137.2,-2.8000000000000114
Binders,OFF-BI-10003350,10,10,3,2,30,0.6000000000000001,29.4,-0.6000000000000014
Accessories,TEC-AC-10001990,160,190,4,3,640,22.8,737.2,97.20000000000005
Binders,OFF-BI-10003982,40,50,3,5,120,7.5,142.5,22.5
Envelopes,OFF-EN-10004386,20,20,1,5,20,1.0,19.0,-1.0
Binders,OFF-BI-10003656,950,1090,8,3,7600,261.6,8458.4,858.3999999999996
Phones,TEC-PH-10002310,160,200,2,3,320,12.0,388.0,68.0
Storage,OFF-ST-10001172,70,80,4,2,280,6.4,313.6,33.60000000000002
Furnishings,FUR-FU-10000260,20,20,3,3,60,1.7999999999999998,58.2,-1.7999999999999972
Copiers,TEC-CO-10003763,2380,2800,5,4,11900,560.0,13440.0,1540.0
Binders,OFF-BI-10001267,10,10,2,2,20,0.4,19.6,-0.3999999999999986
Bookcases,FUR-BO-10004357,560,680,4,3,2240,81.6,2638.4,398.4000000000001
Paper,OFF-PA-10004610,30,30,7,4,210,8.4,201.6,-8.400000000000006
Phones,TEC-PH-10004912,140,160,3,3,420,14.399999999999999,465.6,45.60000000000002
Appliances,OFF-AP-10003278,30,30,3,5,90,4.5,85.5,-4.5
Storage,OFF-ST-10001627,30,40,3,2,90,2.4000000000000004,117.6,27.599999999999994
Binders,OFF-BI-10002735,90,100,3,5,270,15.0,285.0,15.0
Tables,FUR-TA-10001676,60,70,2,5,120,7.0,133.0,13.0
Furnishings,FUR-FU-10004864,50,60,5,3,250,9.0,291.0,41.0
Supplies,OFF-SU-10000952,40,40,4,4,160,6.4,153.6,-6.400000000000006
Art,OFF-AR-10000462,10,10,7,4,70,2.8000000000000003,67.2,-2.799999999999997
Accessories,TEC-AC-10001772,180,220,14,5,2520,154.0,2926.0,406.0
Storage,OFF-ST-10001128,950,1000,9,3,8550,270.0,8730.0,180.0
Supplies,OFF-SU-10002537,40,50,5,2,200,5.0,245.0,45.0
